Item_ID,Item_Category,Item_Price,Units_Sold,Total_Sales,Profit,Profit_Margin,Outlet_Type,Outlet_Size,Region,State,City,City_Tier,Store_Age,Customer_Age_Group,Customer_Gender,Avg_Customer_Spend,Year
BB03212,Personal Care,41240,29,1195960,334868.8,28,Convenience Store,Large,West,Gujarat,Ahmedabad,Tier 1,10,46+,Male,7554,2023
BB03213,Personal Care,37957,419,15903983,5407354.22,34,Supermarket,Medium,North,Delhi,New Delhi,Tier 1,1,18-25,Female,5842,2023
BB03214,Electronics,32329,480,15517920,4345017.6,28,Convenience Store,Small,West,Gujarat,Ahmedabad,Tier 3,6,46+,Female,4327,2022
BB03215,Grocery,26209,333,8727597,2618279.1,30,Supermarket,Small,West,Maharashtra,Pune,Tier 2,3,36-45,Male,4645,2023
BB03216,Electronics,46078,398,18339044,5501713.2,30,Supermarket,Medium,South,Tamil Nadu,Chennai,Tier 1,2,46+,Male,4505,2021
BB03217,Clothing,12158,374,4547092,1000360.24,22,Supermarket,Large,North,Uttar Pradesh,Noida,Tier 2,14,18-25,Female,5821,2024
BB03218,Personal Care,41821,264,11040744,1987333.92,18,Convenience Store,Large,North,Delhi,New Delhi,Tier 2,1,26-35,Female,1824,2020
BB03219,Grocery,32977,298,9827146,2948143.8,30,Supermarket,Small,West,Gujarat,Ahmedabad,Tier 1,15,26-35,Female,767,2020
BB03220,Personal Care,42742,303,12950826,3755739.54,29,Convenience Store,Medium,North,Delhi,New Delhi,Tier 2,2,26-35,Male,4422,2021
BB03221,Home & Kitchen,41136,303,12464208,3365336.16,27,Convenience Store,Small,East,West Bengal,Kolkata,Tier 2,4,46+,Female,6977,2023
BB03222,Grocery,13798,87,1200426,348123.54,29,Convenience Store,Medium,West,Gujarat,Ahmedabad,Tier 1,3,18-25,Female,2225,2024
BB03223,Personal Care,14910,473,7052430,1551534.6,22,Supermarket,Medium,West,Maharashtra,Pune,Tier 3,6,18-25,Female,6743,2022
BB03224,Personal Care,35735,35,1250725,387724.75,31,Convenience Store,Medium,North,Uttar Pradesh,Lucknow,Tier 2,6,46+,Female,5437,2024
BB03225,Home & Kitchen,23636,365,8627140,3019499.0,35,Convenience Store,Large,North,Delhi,New Delhi,Tier 1,6,18-25,Female,6550,2022
BB03226,Home & Kitchen,41027,136,5579672,1171731.12,21,Supermarket,Medium,East,West Bengal,Kolkata,Tier 1,2,36-45,Female,3157,2024
BB03227,Electronics,47138,103,4855214,1019594.94,21,Convenience Store,Large,West,Maharashtra,Pune,Tier 3,3,46+,Female,3038,2023
BB03228,Grocery,45428,232,10539296,2002466.24,19,Supermarket,Medium,West,Gujarat,Ahmedabad,Tier 3,15,26-35,Male,7619,2023
BB03229,Electronics,15782,465,7338630,1687884.9,23,Convenience Store,Medium,North,Delhi,New Delhi,Tier 3,4,18-25,Female,7255,2022
BB03230,Grocery,1913,122,233386,37341.76,16,Supermarket,Small,West,Gujarat,Ahmedabad,Tier 3,6,18-25,Female,5600,2024
BB03231,Clothing,146,260,37960,6832.8,18,Convenience Store,Small,East,West Bengal,Kolkata,Tier 2,15,18-25,Female,2049,2021
BB03232,Clothing,44240,173,7653520,2142985.6,28,Supermarket,Medium,North,Delhi,New Delhi,Tier 3,13,36-45,Female,5659,2023
BB03233,Grocery,30047,43,1292021,193803.15,15,Convenience Store,Medium,North,Uttar Pradesh,Lucknow,Tier 2,12,36-45,Male,2179,2020
BB03234,Personal Care,2068,413,854084,273306.88,32,Supermarket,Medium,East,West Bengal,Kolkata,Tier 2,8,46+,Female,7661,2024
BB03235,Grocery,33004,221,7293884,1385837.96,19,Supermarket,Large,West,Gujarat,Ahmedabad,Tier 2,6,26-35,Male,4643,2021
BB03236,Personal Care,22298,152,3389296,1084574.72,32,Supermarket,Small,South,Tamil Nadu,Chennai,Tier 3,9,26-35,Female,2618,2022
BB03237,Personal Care,1726,211,364186,72837.2,20,Convenience Store,Large,West,Maharashtra,Mumbai,Tier 2,6,46+,Female,1814,2021
BB03238,Electronics,2674,76,203224,40644.8,20,Supermarket,Small,North,Delhi,New Delhi,Tier 3,7,26-35,Male,2412,2021
BB03239,Home & Kitchen,15853,239,3788867,909328.08,24,Supermarket,Small,East,West Bengal,Kolkata,Tier 3,3,26-35,Male,6961,2024
BB03240,Electronics,5661,47,266067,87802.11,33,Convenience Store,Small,South,Tamil Nadu,Chennai,Tier 3,15,26-35,Male,3368,2024
BB03241,Clothing,28788,426,12263688,3311195.76,27,Supermarket,Large,South,Karnataka,Bangalore,Tier 1,3,46+,Female,1821,2023
BB03242,Electronics,5505,229,1260645,416012.85,33,Supermarket,Large,West,Maharashtra,Mumbai,Tier 2,6,18-25,Female,7380,2020
BB03243,Electronics,3525,264,930600,297792.0,32,Supermarket,Large,East,Odisha,Bhubaneswar,Tier 2,15,18-25,Male,3614,2024
BB03244,Home & Kitchen,19569,18,352242,81015.66,23,Supermarket,Large,South,Tamil Nadu,Chennai,Tier 2,1,18-25,Female,6644,2024
BB03245,Clothing,4389,80,351120,98313.6,28,Supermarket,Medium,West,Maharashtra,Mumbai,Tier 2,15,46+,Male,2643,2023
BB03246,Grocery,32698,316,10332568,3203096.08,31,Supermarket,Large,West,Gujarat,Ahmedabad,Tier 2,14,36-45,Female,1259,2021
BB03247,Home & Kitchen,48018,183,8787294,2021077.62,23,Supermarket,Large,South,Tamil Nadu,Chennai,Tier 2,15,36-45,Female,5541,2022
BB03248,Electronics,8147,315,2566305,615913.2,24,Supermarket,Large,North,Delhi,New Delhi,Tier 3,2,18-25,Male,5140,2024
BB03249,Grocery,1021,370,377770,56665.5,15,Supermarket,Medium,North,Uttar Pradesh,Noida,Tier 3,14,46+,Female,6002,2023
BB03250,Home & Kitchen,5208,61,317688,92129.52,29,Convenience Store,Small,South,Tamil Nadu,Chennai,Tier 3,6,26-35,Female,2182,2022
BB03251,Clothing,27919,164,4578716,1282040.48,28,Convenience Store,Large,South,Karnataka,Bangalore,Tier 2,13,46+,Male,4150,2022
BB03252,Electronics,32322,35,1131270,169690.5,15,Convenience Store,Large,East,Odisha,Bhubaneswar,Tier 1,7,46+,Male,4577,2023
BB03253,Electronics,45134,218,9839212,1771058.16,18,Convenience Store,Small,West,Gujarat,Ahmedabad,Tier 3,3,26-35,Male,1369,2022
BB03254,Electronics,30005,53,1590265,381663.6,24,Supermarket,Small,West,Gujarat,Ahmedabad,Tier 3,5,36-45,Male,5612,2020
BB03255,Electronics,18697,295,5515615,1599528.35,29,Supermarket,Small,South,Tamil Nadu,Chennai,Tier 1,13,18-25,Female,1439,2024
BB03256,Grocery,32757,138,4520466,813683.88,18,Convenience Store,Medium,East,West Bengal,Kolkata,Tier 2,7,18-25,Female,4619,2022
BB03257,Electronics,39821,15,597315,185167.65,31,Convenience Store,Large,North,Uttar Pradesh,Noida,Tier 3,10,18-25,Female,1138,2023
BB03258,Clothing,20368,181,3686608,1069116.32,29,Supermarket,Small,East,West Bengal,Kolkata,Tier 1,1,18-25,Male,4151,2020
BB03259,Grocery,8099,306,2478294,594790.56,24,Supermarket,Large,West,Gujarat,Ahmedabad,Tier 2,6,26-35,Female,3726,2021
BB03260,Grocery,6021,425,2558925,460606.5,18,Supermarket,Medium,West,Maharashtra,Mumbai,Tier 2,10,46+,Male,7813,2024
BB03261,Personal Care,17223,1,17223,2583.45,15,Supermarket,Large,South,Karnataka,Bangalore,Tier 2,8,46+,Male,4904,2022
BB03262,Home & Kitchen,27365,160,4378400,1313520.0,30,Convenience Store,Large,East,West Bengal,Kolkata,Tier 1,7,18-25,Male,5033,2020
BB03263,Grocery,31798,375,11924250,3458032.5,29,Convenience Store,Medium,East,West Bengal,Kolkata,Tier 1,13,46+,Female,1750,2020
BB03264,Home & Kitchen,17174,6,103044,21639.24,21,Supermarket,Small,North,Delhi,New Delhi,Tier 1,3,36-45,Female,2575,2024
BB03265,Grocery,34869,174,6067206,1213441.2,20,Supermarket,Medium,North,Delhi,New Delhi,Tier 3,8,18-25,Male,5088,2020
BB03266,Grocery,34335,71,2437785,536312.7,22,Convenience Store,Small,North,Uttar Pradesh,Noida,Tier 1,10,18-25,Male,6828,2021
BB03267,Electronics,45233,371,16781443,3691917.46,22,Convenience Store,Small,South,Tamil Nadu,Chennai,Tier 3,10,36-45,Female,3672,2020
BB03268,Clothing,26085,239,6234315,1683265.05,27,Convenience Store,Small,South,Tamil Nadu,Chennai,Tier 1,12,18-25,Female,5229,2023
BB03269,Grocery,34809,69,2401821,384291.36,16,Convenience Store,Large,West,Maharashtra,Pune,Tier 3,3,36-45,Male,783,2022
BB03270,Home & Kitchen,44693,82,3664826,769613.46,21,Convenience Store,Small,West,Maharashtra,Mumbai,Tier 3,3,26-35,Male,2158,2020
BB03271,Grocery,25210,53,1336130,400839.0,30,Convenience Store,Medium,East,West Bengal,Kolkata,Tier 1,8,26-35,Female,2287,2024
BB03272,Personal Care,2250,389,875250,140040.0,16,Convenience Store,Large,North,Uttar Pradesh,Noida,Tier 1,12,46+,Female,1919,2022
BB03273,Home & Kitchen,22878,186,4255308,765955.44,18,Supermarket,Large,South,Karnataka,Bangalore,Tier 1,7,46+,Female,5807,2021
BB03274,Home & Kitchen,4002,62,248124,39699.84,16,Supermarket,Large,North,Uttar Pradesh,Noida,Tier 3,13,36-45,Female,2802,2020
BB03275,Home & Kitchen,34814,190,6614660,1918251.4,29,Supermarket,Large,East,West Bengal,Kolkata,Tier 1,15,26-35,Female,3625,2024
BB03276,Clothing,887,96,85152,13624.32,16,Supermarket,Medium,West,Gujarat,Ahmedabad,Tier 3,6,36-45,Female,4948,2020
BB03277,Electronics,32462,379,12303098,3321836.46,27,Convenience Store,Small,South,Tamil Nadu,Chennai,Tier 3,6,26-35,Female,3085,2021
BB03278,Personal Care,47663,73,3479399,591497.83,17,Supermarket,Medium,North,Delhi,New Delhi,Tier 3,3,18-25,Female,5216,2024
BB03279,Grocery,15263,67,1022621,327238.72,32,Supermarket,Large,West,Gujarat,Ahmedabad,Tier 3,10,18-25,Male,7255,2022
BB03280,Personal Care,44967,191,8588697,2834270.01,33,Supermarket,Large,North,Uttar Pradesh,Noida,Tier 3,13,46+,Male,7825,2021
BB03281,Electronics,48693,153,7450029,1564506.09,21,Convenience Store,Large,North,Uttar Pradesh,Noida,Tier 2,9,26-35,Female,2672,2024
BB03282,Home & Kitchen,26416,410,10830560,3032556.8,28,Supermarket,Small,East,Odisha,Bhubaneswar,Tier 2,9,26-35,Female,6490,2024
BB03283,Clothing,36456,478,17425968,3310933.92,19,Supermarket,Large,North,Delhi,New Delhi,Tier 3,4,46+,Female,5396,2022
BB03284,Clothing,6377,166,1058582,338746.24,32,Convenience Store,Medium,South,Karnataka,Bangalore,Tier 3,9,36-45,Female,2058,2024
BB03285,Clothing,33315,71,2365365,780570.45,33,Convenience Store,Large,East,West Bengal,Kolkata,Tier 1,12,18-25,Female,7473,2020
BB03286,Personal Care,1706,336,573216,137571.84,24,Supermarket,Large,North,Uttar Pradesh,Lucknow,Tier 1,9,26-35,Female,7639,2023
BB03287,Grocery,21865,80,1749200,402316.0,23,Convenience Store,Medium,North,Uttar Pradesh,Noida,Tier 3,2,26-35,Female,2971,2020
BB03288,Grocery,19493,371,7231903,2531166.05,35,Convenience Store,Large,West,Maharashtra,Mumbai,Tier 2,13,26-35,Female,4604,2023
BB03289,Grocery,176,381,67056,12740.64,19,Convenience Store,Small,North,Uttar Pradesh,Noida,Tier 3,14,18-25,Female,4578,2020
BB03290,Clothing,31322,321,10054362,1709241.54,17,Supermarket,Small,North,Delhi,New Delhi,Tier 3,4,36-45,Male,5611,2024
BB03291,Personal Care,7329,350,2565150,589984.5,23,Convenience Store,Medium,West,Gujarat,Ahmedabad,Tier 1,4,26-35,Male,2060,2022
BB03292,Electronics,9572,79,756188,113428.2,15,Supermarket,Medium,North,Uttar Pradesh,Noida,Tier 1,15,18-25,Female,3563,2022
BB03293,Clothing,11236,430,4831480,1207870.0,25,Convenience Store,Large,South,Karnataka,Bangalore,Tier 3,11,18-25,Male,5831,2021
BB03294,Electronics,8525,393,3350325,938091.0,28,Convenience Store,Large,West,Gujarat,Ahmedabad,Tier 2,2,26-35,Female,6023,2024
BB03295,Clothing,16270,234,3807180,1104082.2,29,Convenience Store,Small,West,Gujarat,Ahmedabad,Tier 2,8,26-35,Male,4272,2020
BB03296,Clothing,40473,139,5625747,1518951.69,27,Convenience Store,Small,North,Delhi,New Delhi,Tier 2,6,18-25,Male,1008,2024
BB03297,Grocery,3654,363,1326402,371392.56,28,Convenience Store,Small,North,Uttar Pradesh,Lucknow,Tier 1,1,36-45,Male,5982,2024
BB03298,Grocery,38878,223,8669794,3034427.9,35,Convenience Store,Large,West,Maharashtra,Pune,Tier 3,8,36-45,Female,6288,2020
BB03299,Home & Kitchen,47193,341,16092813,4345059.51,27,Supermarket,Small,North,Uttar Pradesh,Noida,Tier 3,13,26-35,Female,6120,2022
BB03300,Personal Care,2210,16,35360,5657.6,16,Convenience Store,Small,East,Odisha,Bhubaneswar,Tier 3,9,26-35,Male,5707,2024
BB03301,Clothing,332,339,112548,16882.2,15,Supermarket,Large,East,Odisha,Bhubaneswar,Tier 2,11,26-35,Male,1518,2024
BB03302,Personal Care,4895,133,651035,201820.85,31,Convenience Store,Medium,West,Maharashtra,Mumbai,Tier 2,9,46+,Male,2012,2023
BB03303,Personal Care,32397,324,10496628,3568853.52,34,Supermarket,Small,North,Delhi,New Delhi,Tier 3,12,18-25,Female,2568,2024
BB03304,Clothing,26731,46,1229626,307406.5,25,Convenience Store,Small,South,Tamil Nadu,Chennai,Tier 1,3,18-25,Female,1444,2024
BB03305,Personal Care,22138,214,4737532,1468634.92,31,Supermarket,Small,East,West Bengal,Kolkata,Tier 1,8,46+,Male,1071,2020
BB03306,Electronics,11569,130,1503970,421111.6,28,Convenience Store,Small,West,Gujarat,Ahmedabad,Tier 2,11,36-45,Female,5912,2021
BB03307,Home & Kitchen,37330,9,335970,83992.5,25,Convenience Store,Small,North,Delhi,New Delhi,Tier 2,10,26-35,Male,5996,2024
BB03308,Clothing,33398,329,10987942,3516141.44,32,Convenience Store,Small,East,West Bengal,Kolkata,Tier 2,2,36-45,Female,5134,2022
BB03309,Home & Kitchen,38079,200,7615800,2132424.0,28,Supermarket,Medium,North,Uttar Pradesh,Lucknow,Tier 1,8,46+,Male,4448,2024
BB03310,Electronics,13524,357,4828068,965613.6,20,Convenience Store,Small,West,Maharashtra,Pune,Tier 2,3,26-35,Female,4402,2021
BB03311,Electronics,7365,259,1907535,629486.55,33,Convenience Store,Large,South,Karnataka,Bangalore,Tier 1,8,18-25,Male,5426,2023
BB03312,Home & Kitchen,40812,263,10733556,3112731.24,29,Convenience Store,Small,West,Maharashtra,Pune,Tier 1,2,36-45,Male,4904,2024
BB03313,Electronics,14344,369,5292936,1005657.84,19,Convenience Store,Medium,North,Uttar Pradesh,Noida,Tier 1,14,36-45,Female,2623,2024
BB03314,Home & Kitchen,10952,60,657120,177422.4,27,Supermarket,Small,West,Gujarat,Ahmedabad,Tier 1,15,36-45,Female,958,2022
BB03315,Home & Kitchen,13120,225,2952000,678960.0,23,Convenience Store,Large,East,Odisha,Bhubaneswar,Tier 1,9,18-25,Female,5623,2024
BB03316,Home & Kitchen,5126,297,1522422,487175.04,32,Supermarket,Small,North,Delhi,New Delhi,Tier 2,5,46+,Male,7587,2020
BB03317,Personal Care,44122,72,3176784,603588.96,19,Convenience Store,Small,West,Gujarat,Ahmedabad,Tier 1,7,26-35,Male,3799,2020
BB03318,Home & Kitchen,17577,182,3199014,735773.22,23,Supermarket,Large,East,Odisha,Bhubaneswar,Tier 3,8,46+,Female,6451,2022
BB03319,Grocery,42513,279,11861127,2372225.4,20,Supermarket,Medium,North,Delhi,New Delhi,Tier 3,13,26-35,Female,4328,2022
BB03320,Home & Kitchen,2956,48,141888,24120.96,17,Convenience Store,Large,North,Uttar Pradesh,Noida,Tier 1,2,46+,Male,2068,2023
BB03321,Home & Kitchen,35016,90,3151440,913917.6,29,Supermarket,Large,East,Odisha,Bhubaneswar,Tier 1,4,36-45,Female,3860,2024
BB03322,Home & Kitchen,38369,301,11549069,3695702.08,32,Supermarket,Large,East,Odisha,Bhubaneswar,Tier 2,14,36-45,Female,7538,2022
BB03323,Clothing,8342,22,183524,31199.08,17,Convenience Store,Large,West,Gujarat,Ahmedabad,Tier 3,5,26-35,Female,1144,2021
BB03324,Grocery,4615,134,618410,204075.3,33,Supermarket,Large,West,Maharashtra,Mumbai,Tier 3,9,36-45,Male,5714,2021
BB03325,Grocery,37360,307,11469520,2752684.8,24,Convenience Store,Large,South,Tamil Nadu,Chennai,Tier 1,9,18-25,Female,3176,2021
BB03326,Electronics,47737,296,14130152,4239045.6,30,Supermarket,Large,North,Delhi,New Delhi,Tier 3,4,26-35,Male,4830,2024
BB03327,Grocery,35053,470,16474910,4448225.7,27,Supermarket,Small,East,West Bengal,Kolkata,Tier 1,7,26-35,Male,7607,2021
BB03328,Grocery,42537,51,2169387,650816.1,30,Supermarket,Small,South,Tamil Nadu,Chennai,Tier 2,5,46+,Male,5311,2024
BB03329,Electronics,23162,195,4516590,677488.5,15,Supermarket,Small,South,Tamil Nadu,Chennai,Tier 1,11,26-35,Female,7453,2022
BB03330,Clothing,22443,346,7765278,1320097.26,17,Convenience Store,Large,South,Karnataka,Bangalore,Tier 2,9,46+,Female,3569,2022
BB03331,Clothing,25943,24,622632,205468.56,33,Convenience Store,Large,North,Uttar Pradesh,Noida,Tier 1,7,36-45,Female,2400,2024
BB03332,Personal Care,4815,172,828180,265017.6,32,Supermarket,Small,North,Delhi,New Delhi,Tier 3,6,18-25,Male,5151,2022
BB03333,Personal Care,33016,109,3598744,1043635.76,29,Supermarket,Medium,North,Delhi,New Delhi,Tier 2,14,46+,Female,6937,2022
BB03334,Personal Care,26909,215,5785435,1388504.4,24,Convenience Store,Large,East,West Bengal,Kolkata,Tier 1,3,46+,Male,6173,2022
BB03335,Grocery,32264,387,12486168,3995573.76,32,Supermarket,Medium,South,Karnataka,Bangalore,Tier 1,10,46+,Male,7286,2023
BB03336,Grocery,18026,426,7679076,1305442.92,17,Supermarket,Medium,East,Odisha,Bhubaneswar,Tier 2,10,26-35,Female,5475,2020
BB03337,Grocery,37011,45,1665495,349753.95,21,Convenience Store,Small,West,Gujarat,Ahmedabad,Tier 2,3,26-35,Female,5871,2020
BB03338,Electronics,22361,470,10509670,2942707.6,28,Supermarket,Medium,South,Tamil Nadu,Chennai,Tier 2,1,26-35,Female,4056,2023
BB03339,Electronics,26834,490,13148660,4076084.6,31,Convenience Store,Large,South,Tamil Nadu,Chennai,Tier 3,15,36-45,Male,5430,2020
BB03340,Personal Care,29783,61,1816763,417855.49,23,Supermarket,Large,South,Tamil Nadu,Chennai,Tier 1,15,26-35,Female,6468,2020
BB03341,Clothing,4174,269,1122806,202105.08,18,Convenience Store,Large,South,Tamil Nadu,Chennai,Tier 2,5,26-35,Female,7408,2021
BB03342,Electronics,41318,390,16114020,5639907.0,35,Supermarket,Small,East,West Bengal,Kolkata,Tier 1,13,46+,Female,3915,2022
BB03343,Electronics,17607,313,5510991,1047088.29,19,Supermarket,Large,West,Gujarat,Ahmedabad,Tier 1,12,36-45,Male,2670,2020
BB03344,Clothing,7357,496,3649072,802795.84,22,Supermarket,Small,North,Delhi,New Delhi,Tier 1,7,46+,Male,1869,2023
BB03345,Grocery,7667,158,1211386,411871.24,34,Convenience Store,Large,South,Tamil Nadu,Chennai,Tier 3,1,46+,Female,1971,2022
BB03346,Grocery,11403,464,5290992,1481477.76,28,Supermarket,Small,North,Delhi,New Delhi,Tier 1,3,18-25,Male,2777,2023
BB03347,Electronics,22252,44,979088,254562.88,26,Supermarket,Large,West,Maharashtra,Pune,Tier 1,8,46+,Female,6951,2023
BB03348,Grocery,23853,243,5796279,1333144.17,23,Convenience Store,Large,West,Gujarat,Ahmedabad,Tier 1,3,26-35,Male,6241,2021
BB03349,Personal Care,21372,312,6668064,1000209.6,15,Convenience Store,Medium,South,Tamil Nadu,Chennai,Tier 3,3,18-25,Female,2400,2021
BB03350,Clothing,13350,351,4685850,702877.5,15,Supermarket,Medium,West,Maharashtra,Pune,Tier 1,4,26-35,Male,7915,2020
BB03351,Clothing,40252,170,6842840,2394994.0,35,Convenience Store,Large,South,Tamil Nadu,Chennai,Tier 3,15,18-25,Male,2736,2024
BB03352,Grocery,34196,373,12755108,2806123.76,22,Convenience Store,Medium,West,Gujarat,Ahmedabad,Tier 3,14,18-25,Female,2063,2020
BB03353,Grocery,41851,4,167404,56917.36,34,Convenience Store,Large,South,Tamil Nadu,Chennai,Tier 3,7,26-35,Female,6261,2023
BB03354,Home & Kitchen,48954,443,21686622,4337324.4,20,Supermarket,Small,East,West Bengal,Kolkata,Tier 1,5,26-35,Male,4625,2023
BB03355,Home & Kitchen,39013,500,19506500,6827275.0,35,Convenience Store,Small,West,Maharashtra,Pune,Tier 1,12,46+,Female,1903,2024
BB03356,Clothing,11012,388,4272656,1324523.36,31,Convenience Store,Large,East,Odisha,Bhubaneswar,Tier 2,14,46+,Female,4706,2021
BB03357,Home & Kitchen,39584,115,4552160,1138040.0,25,Convenience Store,Large,North,Delhi,New Delhi,Tier 2,14,26-35,Female,5111,2020
BB03358,Electronics,16974,133,2257542,474083.82,21,Convenience Store,Medium,South,Karnataka,Bangalore,Tier 3,7,46+,Male,7215,2024
BB03359,Grocery,5462,33,180246,46863.96,26,Supermarket,Large,West,Maharashtra,Mumbai,Tier 1,13,46+,Female,1843,2022
BB03360,Clothing,26214,376,9856464,1872728.16,19,Convenience Store,Small,North,Uttar Pradesh,Noida,Tier 3,8,36-45,Female,5091,2024
BB03361,Home & Kitchen,20956,163,3415828,1195539.8,35,Supermarket,Small,South,Karnataka,Bangalore,Tier 3,9,26-35,Male,1300,2020
BB03362,Clothing,5829,399,2325771,465154.2,20,Convenience Store,Medium,East,Odisha,Bhubaneswar,Tier 3,1,46+,Male,3690,2024
BB03363,Clothing,27068,68,1840624,515374.72,28,Supermarket,Small,North,Uttar Pradesh,Noida,Tier 1,13,36-45,Male,6507,2023
BB03364,Personal Care,46729,89,4158881,790187.39,19,Convenience Store,Large,South,Karnataka,Bangalore,Tier 1,14,26-35,Female,7494,2024
BB03365,Home & Kitchen,41856,359,15026304,5108943.36,34,Supermarket,Small,East,West Bengal,Kolkata,Tier 1,7,36-45,Male,1197,2023
BB03366,Grocery,5738,20,114760,37870.8,33,Supermarket,Large,East,West Bengal,Kolkata,Tier 1,7,26-35,Female,3613,2021
BB03367,Grocery,4445,163,724535,181133.75,25,Convenience Store,Large,West,Gujarat,Ahmedabad,Tier 1,8,26-35,Male,5153,2024
BB03368,Electronics,24868,398,9897464,1484619.6,15,Supermarket,Large,West,Gujarat,Ahmedabad,Tier 3,14,26-35,Male,6033,2023
BB03369,Electronics,13629,156,2126124,574053.48,27,Convenience Store,Small,East,Odisha,Bhubaneswar,Tier 3,11,36-45,Female,1429,2020
BB03370,Home & Kitchen,25109,160,4017440,924011.2,23,Convenience Store,Small,East,Odisha,Bhubaneswar,Tier 3,3,18-25,Female,532,2021
BB03371,Grocery,21151,95,2009345,421962.45,21,Supermarket,Large,South,Tamil Nadu,Chennai,Tier 2,14,26-35,Female,7283,2021
BB03372,Clothing,25105,443,11121515,2669163.6,24,Convenience Store,Medium,East,West Bengal,Kolkata,Tier 1,6,46+,Male,4336,2023
BB03373,Clothing,3256,290,944240,141636.0,15,Supermarket,Large,South,Karnataka,Bangalore,Tier 3,9,36-45,Male,2279,2023
BB03374,Electronics,15551,302,4696402,1455884.62,31,Convenience Store,Small,East,West Bengal,Kolkata,Tier 3,8,46+,Male,6592,2020
BB03375,Home & Kitchen,17628,323,5693844,1423461.0,25,Supermarket,Large,East,Odisha,Bhubaneswar,Tier 1,10,18-25,Male,7920,2021
BB03376,Clothing,954,56,53424,16027.2,30,Convenience Store,Small,West,Gujarat,Ahmedabad,Tier 3,8,36-45,Male,1050,2023
