Item_ID,Item_Category,Item_Price,Units_Sold,Total_Sales,Profit,Outlet_Type,Outlet_Size,Region,State,City,City_Tier,Store_Age,Customer_Age_Group,Year
BB02738,Home & Kitchen,1217,11,13387,1606.44,Supermarket,Small,West,Gujarat,Ahmedabad,Tier 2,6,26-35,2022
BB02739,Grocery,3107,18,55926,4474.08,Convenience Store,Medium,West,Maharashtra,Pune,Tier 2,5,26-35,2024
BB02740,Personal Care,4478,60,268680,53736.0,Convenience Store,Medium,East,Odisha,Cuttack,Tier 3,9,36-45,2023
BB02741,Personal Care,2687,76,204212,40842.4,Supermarket,Large,West,Maharashtra,Nagpur,Tier 3,10,36-45,2022
BB02742,Home & Kitchen,956,8,7648,917.76,Convenience Store,Medium,North,Delhi,New Delhi,Tier 3,4,26-35,2021
BB02743,Electronics,1472,48,70656,12718.08,Supermarket,Small,West,Gujarat,Ahmedabad,Tier 2,1,18-25,2021
BB02744,Clothing,1576,43,67768,10165.2,Hypermarket,Large,West,Gujarat,Ahmedabad,Tier 2,15,46+,2024
BB02745,Electronics,4492,89,399788,71961.84,Supermarket,Medium,South,Telangana,Hyderabad,Tier 1,3,18-25,2021
BB02746,Personal Care,3795,32,121440,24288.0,Supermarket,Large,East,Odisha,Bhubaneswar,Tier 3,10,36-45,2022
BB02747,Home & Kitchen,2756,88,242528,29103.36,Convenience Store,Small,East,Odisha,Bhubaneswar,Tier 3,7,46+,2020
BB02748,Grocery,2123,34,72182,5774.56,Hypermarket,Small,South,Tamil Nadu,Coimbatore,Tier 2,4,46+,2020
BB02749,Home & Kitchen,3942,51,201042,24125.04,Hypermarket,Small,East,Odisha,Bhubaneswar,Tier 3,10,26-35,2022
BB02750,Personal Care,934,76,70984,14196.8,Convenience Store,Large,East,Odisha,Cuttack,Tier 3,2,36-45,2023
BB02751,Electronics,4891,71,347261,62506.98,Supermarket,Small,East,West Bengal,Kolkata,Tier 1,4,26-35,2022
BB02752,Home & Kitchen,4189,15,62835,7540.2,Hypermarket,Medium,South,Tamil Nadu,Coimbatore,Tier 2,4,18-25,2023
BB02753,Personal Care,3064,98,300272,60054.4,Hypermarket,Medium,West,Maharashtra,Mumbai,Tier 1,9,26-35,2021
BB02754,Clothing,4587,19,87153,13072.95,Hypermarket,Small,South,Telangana,Hyderabad,Tier 1,8,26-35,2022
BB02755,Home & Kitchen,4394,81,355914,42709.68,Convenience Store,Medium,South,Telangana,Hyderabad,Tier 1,12,46+,2021
BB02756,Clothing,1664,104,173056,25958.4,Hypermarket,Large,East,Odisha,Cuttack,Tier 3,12,46+,2021
BB02757,Personal Care,2722,32,87104,17420.8,Convenience Store,Small,West,Maharashtra,Mumbai,Tier 1,10,36-45,2022
BB02758,Electronics,1976,77,152152,27387.36,Convenience Store,Medium,West,Maharashtra,Pune,Tier 2,5,18-25,2024
BB02759,Grocery,3053,120,366360,29308.8,Hypermarket,Small,North,Delhi,New Delhi,Tier 3,6,18-25,2024
BB02760,Home & Kitchen,1496,120,179520,21542.4,Hypermarket,Medium,West,Maharashtra,Pune,Tier 2,8,46+,2020
BB02761,Personal Care,828,21,17388,3477.6,Convenience Store,Medium,West,Maharashtra,Mumbai,Tier 1,10,36-45,2020
BB02762,Home & Kitchen,922,95,87590,10510.8,Convenience Store,Medium,North,Delhi,New Delhi,Tier 3,5,18-25,2020
BB02763,Home & Kitchen,1831,64,117184,14062.08,Supermarket,Large,South,Tamil Nadu,Chennai,Tier 1,2,26-35,2020
BB02764,Clothing,2135,16,34160,5124.0,Supermarket,Large,West,Maharashtra,Pune,Tier 2,14,18-25,2024
BB02765,Home & Kitchen,2842,72,204624,24554.88,Supermarket,Small,North,Haryana,Faridabad,Tier 3,10,18-25,2022
BB02766,Electronics,4044,99,400356,72064.08,Hypermarket,Small,North,Delhi,New Delhi,Tier 3,7,36-45,2021
BB02767,Personal Care,3907,12,46884,9376.8,Convenience Store,Large,East,Odisha,Cuttack,Tier 3,1,26-35,2023
BB02768,Grocery,2322,45,104490,8359.2,Supermarket,Small,South,Tamil Nadu,Chennai,Tier 1,10,36-45,2023
BB02769,Personal Care,2428,70,169960,33992.0,Convenience Store,Small,North,Punjab,Ludhiana,Tier 3,1,26-35,2021
BB02770,Clothing,1139,18,20502,3075.3,Supermarket,Medium,North,Delhi,New Delhi,Tier 3,6,26-35,2021
BB02771,Home & Kitchen,514,101,51914,6229.68,Hypermarket,Small,East,West Bengal,Durgapur,Tier 3,8,46+,2021
BB02772,Personal Care,1792,27,48384,9676.8,Hypermarket,Small,South,Karnataka,Mysuru,Tier 3,13,26-35,2020
BB02773,Grocery,3037,74,224738,17979.04,Convenience Store,Large,South,Tamil Nadu,Chennai,Tier 1,7,36-45,2020
BB02774,Personal Care,3991,78,311298,62259.6,Convenience Store,Small,West,Maharashtra,Pune,Tier 2,10,18-25,2020
BB02775,Electronics,2057,95,195415,35174.7,Convenience Store,Medium,East,Odisha,Cuttack,Tier 3,7,26-35,2023
BB02776,Clothing,688,3,2064,309.6,Hypermarket,Large,West,Gujarat,Ahmedabad,Tier 2,14,26-35,2023
BB02777,Personal Care,2679,89,238431,47686.2,Hypermarket,Medium,South,Telangana,Hyderabad,Tier 1,10,36-45,2024
BB02778,Personal Care,3617,39,141063,28212.6,Hypermarket,Small,South,Telangana,Hyderabad,Tier 1,5,18-25,2023
BB02779,Personal Care,812,37,30044,6008.8,Supermarket,Small,North,Haryana,Gurgaon,Tier 3,4,36-45,2024
BB02780,Grocery,2927,86,251722,20137.76,Convenience Store,Large,South,Tamil Nadu,Coimbatore,Tier 2,8,36-45,2022
BB02781,Clothing,1735,61,105835,15875.25,Convenience Store,Large,North,Haryana,Gurgaon,Tier 3,8,46+,2024
BB02782,Grocery,1983,25,49575,3966.0,Supermarket,Small,West,Maharashtra,Nagpur,Tier 3,9,26-35,2021
BB02783,Home & Kitchen,283,100,28300,3396.0,Supermarket,Large,East,Odisha,Bhubaneswar,Tier 3,12,36-45,2021
BB02784,Personal Care,4570,105,479850,95970.0,Supermarket,Small,North,Haryana,Faridabad,Tier 3,12,26-35,2021
BB02785,Home & Kitchen,3642,82,298644,35837.28,Supermarket,Small,East,West Bengal,Kolkata,Tier 1,12,18-25,2024
BB02786,Personal Care,4922,39,191958,38391.6,Supermarket,Small,South,Telangana,Hyderabad,Tier 1,7,46+,2020
BB02787,Electronics,4163,23,95749,17234.82,Hypermarket,Medium,West,Maharashtra,Pune,Tier 2,7,46+,2020
BB02788,Clothing,2931,90,263790,39568.5,Hypermarket,Small,East,Odisha,Bhubaneswar,Tier 3,11,18-25,2020
BB02789,Clothing,3631,70,254170,38125.5,Supermarket,Medium,West,Gujarat,Surat,Tier 2,4,18-25,2024
BB02790,Personal Care,2643,68,179724,35944.8,Hypermarket,Medium,East,Odisha,Bhubaneswar,Tier 3,14,26-35,2023
BB02791,Clothing,814,100,81400,12210.0,Supermarket,Medium,East,Odisha,Bhubaneswar,Tier 3,15,26-35,2023
BB02792,Clothing,2558,7,17906,2685.9,Supermarket,Small,South,Tamil Nadu,Coimbatore,Tier 2,9,26-35,2024
BB02793,Personal Care,4621,35,161735,32347.0,Hypermarket,Medium,West,Gujarat,Ahmedabad,Tier 2,11,46+,2023
BB02794,Grocery,4085,34,138890,11111.2,Supermarket,Large,East,West Bengal,Durgapur,Tier 3,9,46+,2024
BB02795,Personal Care,3933,81,318573,63714.6,Convenience Store,Small,West,Maharashtra,Nagpur,Tier 3,4,18-25,2023
BB02796,Grocery,1971,29,57159,4572.72,Supermarket,Small,West,Gujarat,Surat,Tier 2,4,26-35,2024
BB02797,Electronics,2692,68,183056,32950.08,Hypermarket,Small,South,Karnataka,Bengaluru,Tier 1,9,46+,2024
BB02798,Electronics,4645,87,404115,72740.7,Convenience Store,Large,East,Odisha,Bhubaneswar,Tier 3,15,36-45,2021
BB02799,Grocery,4646,65,301990,24159.2,Convenience Store,Medium,North,Punjab,Ludhiana,Tier 3,12,46+,2023
BB02800,Electronics,3112,4,12448,2240.64,Hypermarket,Small,East,Odisha,Bhubaneswar,Tier 3,10,46+,2024
BB02801,Grocery,4208,102,429216,34337.28,Convenience Store,Small,North,Delhi,New Delhi,Tier 3,2,36-45,2023
BB02802,Clothing,2326,84,195384,29307.6,Supermarket,Medium,West,Gujarat,Ahmedabad,Tier 2,7,46+,2023
BB02803,Home & Kitchen,1849,73,134977,16197.24,Hypermarket,Medium,North,Delhi,New Delhi,Tier 3,5,18-25,2024
BB02804,Clothing,4419,68,300492,45073.8,Hypermarket,Medium,North,Delhi,New Delhi,Tier 3,1,18-25,2022
BB02805,Personal Care,1450,92,133400,26680.0,Hypermarket,Small,North,Delhi,New Delhi,Tier 3,14,46+,2023
BB02806,Grocery,855,107,91485,7318.8,Convenience Store,Medium,North,Haryana,Gurgaon,Tier 3,1,26-35,2020
BB02807,Personal Care,4033,14,56462,11292.4,Supermarket,Small,East,West Bengal,Kolkata,Tier 1,8,26-35,2020
BB02808,Electronics,3689,76,280364,50465.52,Hypermarket,Large,North,Delhi,New Delhi,Tier 3,13,18-25,2023
BB02809,Personal Care,4360,106,462160,92432.0,Convenience Store,Small,South,Karnataka,Mysuru,Tier 3,5,26-35,2020
BB02810,Home & Kitchen,1532,89,136348,16361.76,Convenience Store,Medium,West,Maharashtra,Mumbai,Tier 1,7,36-45,2021
BB02811,Electronics,1594,84,133896,24101.28,Hypermarket,Large,North,Haryana,Gurgaon,Tier 3,5,18-25,2020
BB02812,Home & Kitchen,475,4,1900,228.0,Supermarket,Large,South,Karnataka,Mysuru,Tier 3,2,46+,2024
BB02813,Clothing,3748,110,412280,61842.0,Supermarket,Small,North,Delhi,New Delhi,Tier 3,6,18-25,2024
BB02814,Grocery,1140,111,126540,10123.2,Hypermarket,Large,East,Odisha,Cuttack,Tier 3,9,26-35,2023
BB02815,Grocery,2798,101,282598,22607.84,Hypermarket,Large,West,Maharashtra,Nagpur,Tier 3,9,18-25,2020
BB02816,Grocery,3092,81,250452,20036.16,Hypermarket,Medium,West,Gujarat,Ahmedabad,Tier 2,13,46+,2023
BB02817,Grocery,4215,11,46365,3709.2,Supermarket,Small,West,Maharashtra,Nagpur,Tier 3,7,36-45,2024
BB02818,Grocery,2831,1,2831,226.48,Convenience Store,Medium,South,Karnataka,Mysuru,Tier 3,2,36-45,2020
BB02819,Electronics,4693,30,140790,25342.2,Convenience Store,Medium,South,Telangana,Hyderabad,Tier 1,14,18-25,2020
BB02820,Electronics,2645,96,253920,45705.6,Hypermarket,Small,South,Karnataka,Bengaluru,Tier 1,8,18-25,2022
BB02821,Electronics,4201,88,369688,66543.84,Hypermarket,Medium,South,Tamil Nadu,Chennai,Tier 1,1,18-25,2024
BB02822,Electronics,1418,17,24106,4339.08,Convenience Store,Large,East,West Bengal,Kolkata,Tier 1,11,26-35,2020
BB02823,Grocery,4097,39,159783,12782.64,Supermarket,Large,North,Haryana,Gurgaon,Tier 3,4,26-35,2022
BB02824,Grocery,2000,7,14000,1120.0,Supermarket,Large,West,Maharashtra,Mumbai,Tier 1,14,18-25,2020
BB02825,Electronics,4692,36,168912,30404.16,Supermarket,Medium,West,Gujarat,Surat,Tier 2,12,26-35,2023
BB02826,Home & Kitchen,1524,93,141732,17007.84,Supermarket,Small,South,Karnataka,Mysuru,Tier 3,13,36-45,2022
BB02827,Home & Kitchen,1269,80,101520,12182.4,Supermarket,Medium,South,Tamil Nadu,Coimbatore,Tier 2,5,18-25,2021
BB02828,Clothing,2013,65,130845,19626.75,Convenience Store,Medium,North,Delhi,New Delhi,Tier 3,15,36-45,2023
BB02829,Grocery,450,69,31050,2484.0,Supermarket,Small,West,Maharashtra,Pune,Tier 2,4,26-35,2021
BB02830,Clothing,285,73,20805,3120.75,Convenience Store,Large,South,Tamil Nadu,Coimbatore,Tier 2,15,26-35,2022
BB02831,Clothing,274,29,7946,1191.9,Supermarket,Large,West,Maharashtra,Pune,Tier 2,12,36-45,2020
BB02832,Home & Kitchen,1828,39,71292,8555.04,Convenience Store,Large,West,Gujarat,Surat,Tier 2,8,18-25,2020
BB02833,Electronics,3110,89,276790,49822.2,Supermarket,Large,East,Odisha,Cuttack,Tier 3,10,36-45,2022
BB02834,Electronics,1709,63,107667,19380.06,Hypermarket,Medium,East,West Bengal,Kolkata,Tier 1,12,36-45,2024
BB02835,Home & Kitchen,181,4,724,86.88,Convenience Store,Small,South,Tamil Nadu,Coimbatore,Tier 2,3,36-45,2021
BB02836,Grocery,3153,117,368901,29512.08,Hypermarket,Medium,West,Gujarat,Ahmedabad,Tier 2,13,26-35,2024
BB02837,Home & Kitchen,4293,53,227529,27303.48,Supermarket,Small,North,Delhi,New Delhi,Tier 3,3,18-25,2021
BB02838,Home & Kitchen,4963,11,54593,6551.16,Hypermarket,Medium,North,Haryana,Gurgaon,Tier 3,8,46+,2022
BB02839,Grocery,3141,1,3141,251.28,Convenience Store,Medium,South,Tamil Nadu,Chennai,Tier 1,5,26-35,2020
BB02840,Home & Kitchen,2586,53,137058,16446.96,Hypermarket,Medium,East,Odisha,Bhubaneswar,Tier 3,11,36-45,2022
BB02841,Personal Care,3537,88,311256,62251.2,Convenience Store,Large,South,Karnataka,Bengaluru,Tier 1,6,18-25,2021
BB02842,Grocery,2435,87,211845,16947.6,Supermarket,Medium,West,Gujarat,Ahmedabad,Tier 2,10,36-45,2023
BB02843,Grocery,4151,51,211701,16936.08,Convenience Store,Small,East,Odisha,Bhubaneswar,Tier 3,13,46+,2021
BB02844,Grocery,2547,47,119709,9576.72,Hypermarket,Medium,North,Punjab,Ludhiana,Tier 3,2,18-25,2022
BB02845,Electronics,2944,66,194304,34974.72,Convenience Store,Medium,East,Odisha,Bhubaneswar,Tier 3,7,36-45,2022
BB02846,Electronics,1214,79,95906,17263.08,Supermarket,Large,South,Telangana,Hyderabad,Tier 1,2,36-45,2021
BB02847,Grocery,155,11,1705,136.4,Hypermarket,Large,South,Karnataka,Bengaluru,Tier 1,5,26-35,2022
BB02848,Home & Kitchen,2351,87,204537,24544.44,Convenience Store,Large,East,West Bengal,Durgapur,Tier 3,8,18-25,2024
BB02849,Home & Kitchen,4857,19,92283,11073.96,Supermarket,Medium,East,Odisha,Cuttack,Tier 3,15,36-45,2021
BB02850,Home & Kitchen,4923,87,428301,51396.12,Supermarket,Medium,South,Karnataka,Bengaluru,Tier 1,9,18-25,2021
BB02851,Home & Kitchen,1162,96,111552,13386.24,Hypermarket,Small,West,Maharashtra,Nagpur,Tier 3,11,36-45,2021
BB02852,Personal Care,1463,31,45353,9070.6,Convenience Store,Large,West,Maharashtra,Nagpur,Tier 3,9,36-45,2023
BB02853,Clothing,3137,99,310563,46584.45,Convenience Store,Small,East,West Bengal,Kolkata,Tier 1,7,46+,2020
BB02854,Grocery,1052,91,95732,7658.56,Supermarket,Small,West,Maharashtra,Nagpur,Tier 3,9,36-45,2021
BB02855,Personal Care,4524,119,538356,107671.2,Hypermarket,Medium,South,Telangana,Hyderabad,Tier 1,6,36-45,2023
BB02856,Personal Care,2580,7,18060,3612.0,Hypermarket,Medium,East,West Bengal,Kolkata,Tier 1,8,26-35,2021
BB02857,Personal Care,3266,57,186162,37232.4,Convenience Store,Large,East,West Bengal,Kolkata,Tier 1,15,18-25,2023
BB02858,Home & Kitchen,829,115,95335,11440.2,Hypermarket,Medium,North,Delhi,New Delhi,Tier 3,13,46+,2020
BB02859,Personal Care,2515,86,216290,43258.0,Convenience Store,Medium,North,Punjab,Amritsar,Tier 3,7,18-25,2020
BB02860,Home & Kitchen,4894,41,200654,24078.48,Hypermarket,Large,North,Delhi,New Delhi,Tier 3,4,46+,2021
BB02861,Clothing,2717,26,70642,10596.3,Convenience Store,Medium,West,Gujarat,Surat,Tier 2,4,18-25,2021
BB02862,Personal Care,2054,65,133510,26702.0,Convenience Store,Medium,West,Maharashtra,Nagpur,Tier 3,5,26-35,2022
BB02863,Electronics,4278,73,312294,56212.92,Convenience Store,Large,East,Odisha,Bhubaneswar,Tier 3,9,46+,2023
BB02864,Clothing,2112,106,223872,33580.8,Convenience Store,Small,West,Maharashtra,Nagpur,Tier 3,15,26-35,2023
BB02865,Clothing,1226,32,39232,5884.8,Convenience Store,Large,East,West Bengal,Kolkata,Tier 1,10,18-25,2021
BB02866,Clothing,1687,79,133273,19990.95,Convenience Store,Large,West,Gujarat,Surat,Tier 2,6,18-25,2024
BB02867,Clothing,1422,101,143622,21543.3,Supermarket,Small,West,Gujarat,Ahmedabad,Tier 2,14,46+,2022
BB02868,Clothing,1795,38,68210,10231.5,Hypermarket,Small,North,Punjab,Ludhiana,Tier 3,8,18-25,2023
BB02869,Electronics,4036,3,12108,2179.44,Convenience Store,Small,East,West Bengal,Durgapur,Tier 3,13,18-25,2023
BB02870,Electronics,3289,102,335478,60386.04,Supermarket,Medium,East,Odisha,Bhubaneswar,Tier 3,10,18-25,2020
BB02871,Personal Care,1808,7,12656,2531.2,Hypermarket,Small,North,Delhi,New Delhi,Tier 3,2,36-45,2022
BB02872,Electronics,3158,84,265272,47748.96,Hypermarket,Small,South,Karnataka,Bengaluru,Tier 1,9,36-45,2024
BB02873,Home & Kitchen,163,42,6846,821.52,Hypermarket,Large,North,Haryana,Gurgaon,Tier 3,10,26-35,2022
BB02874,Home & Kitchen,1191,78,92898,11147.76,Hypermarket,Small,East,West Bengal,Durgapur,Tier 3,15,26-35,2023
BB02875,Home & Kitchen,2008,102,204816,24577.92,Hypermarket,Large,West,Gujarat,Ahmedabad,Tier 2,8,36-45,2020
BB02876,Electronics,4149,114,472986,85137.48,Hypermarket,Large,North,Haryana,Gurgaon,Tier 3,4,36-45,2022
BB02877,Electronics,4956,117,579852,104373.36,Hypermarket,Large,West,Gujarat,Surat,Tier 2,14,26-35,2024
BB02878,Personal Care,2788,77,214676,42935.2,Convenience Store,Small,North,Haryana,Gurgaon,Tier 3,14,36-45,2022
BB02879,Home & Kitchen,1039,34,35326,4239.12,Convenience Store,Medium,East,Odisha,Bhubaneswar,Tier 3,6,36-45,2020
BB02880,Electronics,4296,39,167544,30157.92,Hypermarket,Medium,West,Gujarat,Ahmedabad,Tier 2,8,18-25,2024
BB02881,Personal Care,309,6,1854,370.8,Hypermarket,Large,East,Odisha,Cuttack,Tier 3,9,26-35,2020
BB02882,Grocery,4345,46,199870,15989.6,Convenience Store,Small,South,Tamil Nadu,Coimbatore,Tier 2,13,46+,2024
BB02883,Clothing,3675,6,22050,3307.5,Supermarket,Small,East,Odisha,Bhubaneswar,Tier 3,9,26-35,2024
BB02884,Clothing,3149,49,154301,23145.15,Supermarket,Large,South,Tamil Nadu,Chennai,Tier 1,7,26-35,2024
BB02885,Personal Care,3912,51,199512,39902.4,Convenience Store,Medium,North,Punjab,Ludhiana,Tier 3,1,18-25,2022
BB02886,Home & Kitchen,1976,111,219336,26320.32,Hypermarket,Large,North,Punjab,Ludhiana,Tier 3,1,26-35,2021
BB02887,Electronics,2429,50,121450,21861.0,Convenience Store,Medium,North,Haryana,Gurgaon,Tier 3,4,26-35,2024
BB02888,Clothing,2484,68,168912,25336.8,Supermarket,Medium,North,Punjab,Ludhiana,Tier 3,10,18-25,2022
BB02889,Clothing,4102,93,381486,57222.9,Convenience Store,Large,South,Karnataka,Mysuru,Tier 3,11,36-45,2024
BB02890,Clothing,3815,75,286125,42918.75,Convenience Store,Large,West,Maharashtra,Pune,Tier 2,14,18-25,2020
BB02891,Clothing,2235,74,165390,24808.5,Hypermarket,Large,West,Maharashtra,Pune,Tier 2,1,36-45,2022
BB02892,Grocery,4595,32,147040,11763.2,Supermarket,Small,South,Karnataka,Bengaluru,Tier 1,8,18-25,2024
BB02893,Home & Kitchen,899,119,106981,12837.72,Convenience Store,Medium,West,Maharashtra,Mumbai,Tier 1,8,18-25,2022
BB02894,Clothing,3971,23,91333,13699.95,Supermarket,Large,North,Delhi,New Delhi,Tier 3,14,36-45,2023
BB02895,Home & Kitchen,4385,35,153475,18417.0,Convenience Store,Medium,North,Delhi,New Delhi,Tier 3,11,46+,2021
BB02896,Grocery,1511,104,157144,12571.52,Hypermarket,Medium,West,Maharashtra,Nagpur,Tier 3,8,36-45,2024
BB02897,Electronics,2317,52,120484,21687.12,Convenience Store,Large,South,Tamil Nadu,Coimbatore,Tier 2,3,26-35,2021
BB02898,Personal Care,3970,35,138950,27790.0,Hypermarket,Large,North,Delhi,New Delhi,Tier 3,12,36-45,2023
BB02899,Clothing,709,24,17016,2552.4,Supermarket,Large,South,Karnataka,Mysuru,Tier 3,3,18-25,2020
BB02900,Personal Care,1178,31,36518,7303.6,Convenience Store,Small,North,Haryana,Gurgaon,Tier 3,8,36-45,2020
BB02901,Home & Kitchen,3073,61,187453,22494.36,Convenience Store,Large,West,Gujarat,Surat,Tier 2,7,18-25,2023
BB02902,Personal Care,163,86,14018,2803.6,Hypermarket,Small,West,Gujarat,Ahmedabad,Tier 2,13,26-35,2024
BB02903,Clothing,2682,13,34866,5229.9,Convenience Store,Small,North,Haryana,Gurgaon,Tier 3,6,26-35,2021
BB02904,Electronics,3549,51,180999,32579.82,Supermarket,Small,North,Haryana,Faridabad,Tier 3,9,46+,2022
BB02905,Grocery,3203,7,22421,1793.68,Hypermarket,Medium,West,Gujarat,Surat,Tier 2,4,26-35,2021
BB02906,Personal Care,4396,82,360472,72094.4,Convenience Store,Large,West,Maharashtra,Mumbai,Tier 1,8,26-35,2021
BB02907,Electronics,3695,120,443400,79812.0,Convenience Store,Small,North,Haryana,Faridabad,Tier 3,9,18-25,2024
BB02908,Clothing,1985,25,49625,7443.75,Convenience Store,Medium,South,Karnataka,Mysuru,Tier 3,3,36-45,2021
BB02909,Grocery,1556,61,94916,7593.28,Hypermarket,Medium,North,Punjab,Ludhiana,Tier 3,4,46+,2023
BB02910,Clothing,2794,75,209550,31432.5,Hypermarket,Large,North,Punjab,Ludhiana,Tier 3,3,18-25,2022
BB02911,Grocery,1282,106,135892,10871.36,Hypermarket,Medium,West,Maharashtra,Pune,Tier 2,2,18-25,2023
BB02912,Electronics,2241,71,159111,28639.98,Convenience Store,Small,North,Punjab,Amritsar,Tier 3,13,18-25,2024
BB02913,Home & Kitchen,88,22,1936,232.32,Supermarket,Small,South,Telangana,Hyderabad,Tier 1,5,18-25,2020
BB02914,Electronics,1270,92,116840,21031.2,Hypermarket,Large,West,Gujarat,Ahmedabad,Tier 2,13,26-35,2021
BB02915,Electronics,698,64,44672,8040.96,Hypermarket,Medium,West,Gujarat,Surat,Tier 2,7,46+,2024
BB02916,Grocery,349,86,30014,2401.12,Convenience Store,Large,North,Haryana,Gurgaon,Tier 3,4,46+,2022
BB02917,Clothing,599,25,14975,2246.25,Convenience Store,Medium,South,Karnataka,Mysuru,Tier 3,2,26-35,2020
BB02918,Electronics,1923,59,113457,20422.26,Convenience Store,Small,West,Maharashtra,Mumbai,Tier 1,10,46+,2024
BB02919,Personal Care,765,40,30600,6120.0,Hypermarket,Large,South,Tamil Nadu,Chennai,Tier 1,8,36-45,2021
BB02920,Electronics,235,109,25615,4610.7,Hypermarket,Medium,South,Tamil Nadu,Chennai,Tier 1,10,26-35,2024
BB02921,Home & Kitchen,3958,33,130614,15673.68,Hypermarket,Small,South,Tamil Nadu,Chennai,Tier 1,7,26-35,2022
BB02922,Electronics,4968,49,243432,43817.76,Hypermarket,Medium,South,Telangana,Hyderabad,Tier 1,9,46+,2022
BB02923,Grocery,2231,33,73623,5889.84,Hypermarket,Medium,West,Gujarat,Ahmedabad,Tier 2,5,36-45,2023
BB02924,Personal Care,3478,49,170422,34084.4,Convenience Store,Large,North,Punjab,Ludhiana,Tier 3,13,46+,2022
BB02925,Electronics,258,95,24510,4411.8,Supermarket,Medium,West,Maharashtra,Pune,Tier 2,11,18-25,2020
BB02926,Home & Kitchen,2115,61,129015,15481.8,Supermarket,Small,East,West Bengal,Durgapur,Tier 3,7,18-25,2022
BB02927,Electronics,1494,83,124002,22320.36,Supermarket,Large,North,Haryana,Faridabad,Tier 3,1,46+,2020
BB02928,Clothing,2609,84,219156,32873.4,Convenience Store,Small,South,Karnataka,Mysuru,Tier 3,3,18-25,2020
BB02929,Grocery,3179,65,206635,16530.8,Supermarket,Large,East,Odisha,Cuttack,Tier 3,7,18-25,2024
BB02930,Home & Kitchen,4026,8,32208,3864.96,Supermarket,Large,East,Odisha,Bhubaneswar,Tier 3,13,26-35,2023
BB02931,Grocery,629,93,58497,4679.76,Supermarket,Medium,South,Karnataka,Mysuru,Tier 3,5,46+,2022
BB02932,Electronics,4620,108,498960,89812.8,Convenience Store,Small,North,Punjab,Ludhiana,Tier 3,1,36-45,2022
BB02933,Home & Kitchen,741,118,87438,10492.56,Hypermarket,Large,South,Tamil Nadu,Coimbatore,Tier 2,3,46+,2022
BB02934,Electronics,1251,37,46287,8331.66,Hypermarket,Large,East,West Bengal,Durgapur,Tier 3,12,26-35,2023
BB02935,Home & Kitchen,1409,61,85949,10313.88,Supermarket,Large,South,Tamil Nadu,Coimbatore,Tier 2,6,36-45,2024
BB02936,Electronics,1157,93,107601,19368.18,Supermarket,Medium,West,Gujarat,Surat,Tier 2,8,26-35,2023
BB02937,Electronics,2884,119,343196,61775.28,Convenience Store,Large,East,West Bengal,Kolkata,Tier 1,14,26-35,2021
BB02938,Clothing,531,21,11151,1672.65,Hypermarket,Large,East,Odisha,Cuttack,Tier 3,5,18-25,2022
BB02939,Grocery,2221,108,239868,19189.44,Supermarket,Large,South,Telangana,Hyderabad,Tier 1,5,18-25,2022
BB02940,Personal Care,3142,117,367614,73522.8,Hypermarket,Medium,South,Karnataka,Mysuru,Tier 3,2,36-45,2022
BB02941,Electronics,2883,13,37479,6746.22,Convenience Store,Small,South,Tamil Nadu,Coimbatore,Tier 2,1,46+,2021
BB02942,Grocery,1113,117,130221,10417.68,Hypermarket,Small,South,Telangana,Hyderabad,Tier 1,2,46+,2021
